ASpace_ID,Names,Authority_ID,Source
2276,"Judd, Donald",,library of congress name authority file
2277,"Kline, Franz",,library of congress name authority file
2278,"Law, Bob",,library of congress name authority file
2280,"Lichtenstein, Roy",,library of congress name authority file
2281,"Mangold, Robert",,library of congress name authority file
2282,"Marden, Brice",,library of congress name authority file
2283,"Meloni, Gino",,library of congress name authority file
2285,"Nauman, Bruce",,library of congress name authority file
2286,"Nonas, Richard",,library of congress name authority file
2287,"Nordman, Maria",,library of congress name authority file
2288,"Restany, Pierre",,library of congress name authority file
2289,"Rosenquist, James",,library of congress name authority file
2290,"Ryman, Robert",,library of congress name authority file
2291,"Serra, Richard",,library of congress name authority file
2292,"Tàpies, Antoni",,library of congress name authority file
2293,"Tremlett, David",,library of congress name authority file
2294,"Turrell, James",,library of congress name authority file
2295,"Vedova, Emilio",,library of congress name authority file
2296,"Weiner, Lawrence",,library of congress name authority file
1087,"Gere, John A.",,library of congress name authority file
2297,"Wheeler, Doug",,
1088,"Zuccaro, Federico",,library of congress name authority file
1089,"Zuccaro, Taddeo",,library of congress name authority file
1090,"Vitzthum, Walter",,library of congress name authority file
940,"Tudor, David",,library of congress name authority file
2537,"Richards, Mary Caroline",,library of congress name authority file
2538,"Olson, Charles",,library of congress name authority file
2539,"Steiner, Rudolf",,library of congress name authority file
2540,"Barfield, Owen",,library of congress name authority file
2541,"Berensohn, Paulus",,library of congress name authority file
2542,"Bilderback, Carolyn",,library of congress name authority file
2543,"Blum, Fred H.",,library of congress name authority file
2544,"Bongé, Lyle",,library of congress name authority file
2545,"Boyd, John M.",,library of congress name authority file
2546,"Cable, Herb",,
2547,"Charlip, Remy",,library of congress name authority file
2548,"Conner, Julia",,
2549,"Cunningham, Merce",,library of congress name authority file
2550,"Duncan, Robert",,library of congress name authority file
2551,"Fairbanks, Jonathan L.",,library of congress name authority file
2552,"Forczek, Leszek",,library of congress name authority file
2553,"Frances, Molly",,
2554,"Harrison, Lou",,library of congress name authority file
2555,"Geiger, Nicola",,library of congress name authority file
2556,"Green, Jesse",,library of congress name authority file
2557,"Herlihy, James Leo",,library of congress name authority file
2558,"Iozia, John",,
2559,"James, Charity",,
2560,"Kazanis, Barbara",,
2561,"Lane, Mervin",,library of congress name authority file
2562,"Robertson, Seonaid M. (Seonaid Mairi) ",,library of congress name authority file
2563,"Supree, Burton",,library of congress name authority file
2564,"Tassencourt, Shirley",,
4078,"Curtis, Edward S.",,library of congress name authority file
5702,"Rousselet, Louis, 1845-1929",,lcnaf
4079,"Braham, John J.",,library of congress name authority file
4080,"Gilbert, Henry F.B. (Henry Franklin Belknap)",,library of congress name authority file
4081,"Hawkins, G. Ray",,library of congress name authority file
3388,"Portier, C. (Claude-Joseph), 1841-1910",,
5690,"Bellairs, Edmund Wilson Hooke, 1823-1898",,lcnaf
5692,"Potteau, Jacques-Philippe, 1807-1876",,lcnaf
5695,"Chapman, Edward Francis, 1840-1926",,lcnaf
5699,"Beato, Felix, 1832-1909",,lcnaf
5768,Sarah Wade,,local
1701,"Grabar, Oleg",,library of congress name authority file
2666,"Lautner, John",,library of congress name authority file
3938,"Grabar, André",,library of congress name authority file
1111,"Goldscheider, Ludwig",,library of congress name authority file
3611,"Honnold, Douglas",,local
1414,"Hartt, Frederick",,library of congress name authority file
1972,"Panofsky, Erwin",,library of congress name authority file
3490,"Marchig, Giannino",,library of congress name authority file
3491,"Pellicioli, Mauro",,
3514,"Romano, Giulio",,library of congress name authority file
3515,"Brown, David Alan",,library of congress name authority file
3516,"Fehm, Sherwood A.",,library of congress name authority file
3517,"Salmi, Mario",,library of congress name authority file
3289,"Goode, Joe",,library of congress name authority file
3518,"Perotti, Mario",,library of congress name authority file
3011,"Murphy, Franklin D.",,library of congress name authority file
3040,"Stirling, James Frazer",,library of congress name authority file
3044,"Reese, Carol McMichael",,library of congress name authority file
3056,"Hollein, Hans",,library of congress name authority file
3057,"Salonen, Esa-Pekka",,library of congress name authority file
3058,"Cuff, Dana",,library of congress name authority file
3059,"Koshalek, Richard",,library of congress name authority file
3060,"Dear, M. J. (Michael J.)",,library of congress name authority file
3061,"Mudford, Grant",,library of congress name authority file
3062,"Borda, Deborah",,library of congress name authority file
3063,"Zignani, Federico",,library of congress name authority file
3064,"Webb, Craig",,library of congress name authority file
3065,"Rattle, Simon ",,library of congress name authority file
3066,"Giovannini, Joseph",,library of congress name authority file
3067,"Böhm, G. (Gottfried)",,library of congress name authority file
5063,"Warhol, Andy",,library of congress name authority file
5085,"Merola, Andrea",,ingest
5086,"Merz, Mario",,ingest
5087,"Mühl, Otto",,ingest
5088,"Merz, Mario",,library of congress name authority file
5089,"Rabinowitch, Royden, 1943-",,ingest
5090,"Beuys, Joseph",,library of congress name authority file
5091,"Mühl, Otto",,library of congress name authority file
5092,"Lüscher, Ingeborg, 1936-",,ingest
5093,"Wehrmann, Erhard, 1930-2004",,ingest
5094,"Fellerer, Margarethe",,ingest
5095,"Sattmann, Didi, 1951-",,ingest
5096,"Rabinowitch, Royden",,library of congress name authority file
5097,"Rätz, Markus",,library of congress name authority file
5098,"Shunk, Harry",,ingest
5099,"Byars, James Lee",,library of congress name authority file
5100,"Szeemann, Harald",,ingest
5101,"Shunk, Harry",,library of congress name authority file
5102,"Sattmann, Didi",,library of congress name authority file
5103,"Hellgroth, Brigitte",,ingest
5104,"Merola, Andrea",,ingest
5105,"Eggmann, Verena",,library of congress name authority file
5106,"Eggmann, Verena",,ingest
5107,"Beeren, Wim",,ingest
5108,"Drayer, Walter",,ingest
5109,"Burkhard, Balthasar",,library of congress name authority file
5110,"Bezzola, Leonardo",,library of congress name authority file
5111,"Boersma, Pieter",,library of congress name authority file
5112,"Hellgroth, Brigitte",,ingest
5113,"Wehrmann, Erhard",,library of congress name authority file
5114,"Cotton, Paul",,library of congress name authority file
5115,"Geluwe, Johan van, 1929-",,ingest
5116,"Szeemann, Harald",,library of congress name authority file
5117,"Drayer, Walter",,ingest
5118,"Fellerer, Margarethe, 1886-1961",,ingest
5119,"Boersma, Pieter",,ingest
5120,"Bezzola, Leonardo",,ingest
5121,"Lüscher, Ingeborg",,library of congress name authority file
5122,"Beeren, Wim",,ingest
5123,"Cotton, Paul, 1939-",,ingest
5124,"Geluwe, Johan van",,library of congress name authority file
5125,"Byars, James Lee",,ingest
5126,"Burkhard, Balthasar",,ingest
5127,"Johns, Jasper",,library of congress name authority file
5128,"Twombly, Cy",,library of congress name authority file
5129,"Merz, Marisa",,ingest
5130,"Nauman, Bruce",,library of congress name authority file
5131,"Darboven, Hanne",,library of congress name authority file
5132,"Nauman, Bruce, 1941-",,ingest
5133,"Nitsch, Hermann, 1938-",,ingest
5134,"Flavin, Dan",,library of congress name authority file
5136,"Boltanski, Christian",,library of congress name authority file
5137,"Oppenheim, Meret, 1913-1985",,ingest
5138,"Buren, Daniel",,library of congress name authority file
5139,"Picabia, Francis, 1879-1953",,ingest
5140,"Soto, Jesús Rafael",,library of congress name authority file
5141,"Polke, Sigmar",,ingest
5142,"Cragg, Tony",,library of congress name authority file
5143,"De Maria, Walter",,library of congress name authority file
5144,"Rhoades, Jason, 1965-2006",,ingest
5145,"Andre, Carl",,library of congress name authority file
5146,"Roth, Dieter, 1930-1998",,ingest
5147,"Serra, Richard",,library of congress name authority file
5148,"Ryman, Robert, 1930-",,ingest
5149,"Brus, Günter",,library of congress name authority file
5150,"Tinguely, Jean",,library of congress name authority file
5151,"Rückriem, Ulrich",,ingest
5152,"Klein, Yves",,library of congress name authority file
5153,"Jeanne-Claude, 1935-2009",,ingest
5154,"Jarry, Alfred, 1873-1907",,ingest
5155,"Judd, Donald",,library of congress name authority file
5156,"Judd, Donald, 1928-1994",,ingest
5157,Christo,,library of congress name authority file
5158,"Johns, Jasper, 1930-",,ingest
5159,"Long, Richard",,library of congress name authority file
5160,"Klein, Yves, 1928-1962",,ingest
5161,"LeWitt, Sol",,library of congress name authority file
5162,"Kienholz, Edward, 1927-1994",,library of congress name authority file
5163,"Heizer, Michael",,library of congress name authority file
5164,"Kunz, Emma, 1892-1963",,ingest
5165,"Oppenheim, Meret",,library of congress name authority file
5166,"Kowalski, Piotr, 1927-2004",,ingest
5167,"LeWitt, Sol, 1928-2007",,ingest
5168,"Roth, Dieter",,library of congress name authority file
5169,"Laib, Wolfgang, 1950-",,ingest
5170,"Jarry, Alfred",,library of congress name authority file
5171,"Lischetti, Carlo E., 1946-",,ingest
5172,"Picabia, Francis",,library of congress name authority file
5173,"Lijn, Liliane, 1939-",,ingest
5174,"Ryman, Robert",,library of congress name authority file
5175,"Bode, Arnold",,library of congress name authority file
5176,"Long, Richard, 1945-",,ingest
5177,"Schwitters, Kurt",,library of congress name authority file
5178,"Medalla, David, 1942-",,ingest
5179,"Spoerri, Daniel",,library of congress name authority file
5180,"Martin, Étienne, 1913-1995",,ingest
5181,"Tuttle, Richard",,library of congress name authority file
5182,"West, Franz, 1947-2012",,ingest
5183,"Schulthess, Armand",,local
5184,"Wölfli, Adolf, 1864-1930",,ingest
5185,"Warhol, Andy, 1928-1987",,ingest
5186,"Serra, Richard, 1939-",,ingest
5187,"Nitsch, Hermann",,library of congress name authority file
5188,"Schwitters, Kurt, 1887-1948",,ingest
5189,"Oldenburg, Claes",,library of congress name authority file
5190,"Schulthess, Armand, 1900-1972",,ingest
5191,"Polke, Sigmar",,library of congress name authority file
5192,"Spitzer, Serge, 1951-2012",,ingest
5193,"Soto, Jesús Rafael, 1923-2005",,ingest
5194,"Kowalski, Piotr",,library of congress name authority file
5195,"Sonnier, Keith, 1941-",,ingest
5196,"Tinguely, Jean, 1925-1991",,ingest
5197,"Vautier, Ben",,library of congress name authority file
5198,"Toroni, Niele",,library of congress name authority file
5199,"Sonnier, Keith",,library of congress name authority file
5200,"Spoerri, Daniel, 1930-",,ingest
5201,"Laib, Wolfgang",,library of congress name authority file
5202,"Vautier, Ben, 1935-",,ingest
5203,"Twombly, Cy, 1928-2011",,ingest
5204,"Tuttle, Richard, 1941-",,ingest
5205,"Toroni, Niele, 1937-",,ingest
5206,"Duchamp, Marcel",,library of congress name authority file
5207,"Lijn, Liliane",,library of congress name authority file
5208,"De Maria, Walter, 1935-",,ingest
5209,"Distel, Herbert",,ingest
5210,"Medalla, David",,library of congress name authority file
5211,"Darboven, Hanne",,ingest
5212,"De Domizio Durini, Lucrezia",,ingest
5213,"Lischetti, Carlo E.",,library of congress name authority file
5214,"Heizer, Michael, 1944-",,ingest
5216,"Ensor, James, 1860-1949",,ingest
5217,"West, Franz",,library of congress name authority file
5218,"Bode, Arnold, 1900-1977",,ingest
5219,"Spitzer, Serge",,library of congress name authority file
5220,"Wölfli, Adolf",,library of congress name authority file
5221,"Merz, Marisa",,library of congress name authority file
5222,"Andre, Carl, 1935-",,ingest
5223,"Rhoades, Jason",,library of congress name authority file
5224,"Cragg, Tony, 1949-",,ingest
5225,"Rückriem, Ulrich",,library of congress name authority file
5226,"Christo, 1935-",,ingest
5227,Jeanne-Claude,,library of congress name authority file
5228,"Martin, Étienne",,library of congress name authority file
5229,"Kunz, Emma",,library of congress name authority file
5230,"Buren, Daniel",,ingest
5231,"De Domizio Durini, Lucrezia",,library of congress name authority file
5232,"Brus, Günter",,ingest
5233,"Distel, Herbert",,library of congress name authority file
5234,"Boltanski, Christian, 1944-",,ingest
5235,"Ensor, James",,library of congress name authority file
285,"Wilson, G. W. (George Washington)",,library of congress name authority file
3770,"McMillan, Jerry",,
1097,"Lékégian, G.",,
2871,"Sommer, Giorgio",,library of congress name authority file
3243,"Bonfils, Félix",,library of congress name authority file
